outer_fold,row_id,person_id,p_t13,p_t18,p_t21,p_interaction
1,533,B131,0.0109822294859,0.100519673987,0.0257947827078,0.024869581776
1,534,B131,0.00709320625771,0.0540167043811,0.0257947827078,0.024869581776
1,539,B133,0.302570029362,0.482442728224,0.0221926286586,0.0635476229758
1,540,B133,0.169939812105,0.253056050273,0.0221926286586,0.063601903909
1,541,B133,0.038011377714,0.20260567588,0.0221926286586,0.0534193536154
1,542,B133,0.0880555515809,0.177443194306,0.0221926286586,0.0321527626594
1,547,B135,0.0120101087035,0.0188163578224,0.0221926286586,0.0249623557266
1,548,B135,0.00875813883719,0.0475722010843,0.0221926286586,0.0298262037252
1,549,B135,0.00823658094087,0.0206961846376,0.0221926286586,0.0249406247257
1,550,B135,0.00886802754962,0.0314015898482,0.0221926286586,0.0396032525283
1,551,B136,0.0108600063947,0.0482378600898,0.0221926286586,0.0249601915764
1,552,B136,0.00811174076379,0.0458393171304,0.0221926286586,0.0249601915764
1,553,B136,0.00939516542681,0.108423627777,0.0221926286586,0.0249601915764
1,554,B136,0.00723284705022,0.107077105402,0.0221926286586,0.0249627239846
1,555,B136,0.00811710220612,0.0458702253212,0.0221926286586,0.0249601915764
1,564,B139,0.107338851314,0.265053367682,0.0257947827078,0.189418794867
1,565,B139,0.0241395224905,0.275886785988,0.0257947827078,0.024869581776
1,566,B139,0.168905956702,0.175770017983,0.0257947827078,0.024869581776
1,567,B139,0.0146393583397,0.175012876154,0.0257947827078,0.024869581776
1,568,B139,0.00751172431888,0.0225715147541,0.0390503020051,0.024869581776
1,573,B141,0.00654678778979,0.0252329672504,0.0257947827078,0.024869581776
1,574,B141,0.184207536351,0.288271950291,0.0390503020051,0.024869581776
1,575,B141,0.0141454939141,0.420553660078,0.0390503020051,0.024869581776
1,576,B141,0.0160715157648,0.205129638524,0.0257947827078,0.0248368476814
1,577,B141,0.018395320093,0.169068371464,0.0257947827078,0.033504226383
1,578,B142,0.0291925056774,0.095944138164,0.0257947827078,0.048070961418
1,579,B142,0.0126180095808,0.195655077132,0.0257947827078,0.024869581776
1,580,B142,0.00815997480098,0.0683916181848,0.0257947827078,0.024869581776
1,581,B142,0.0313939212597,0.0561812192935,0.0390503020051,0.024869581776
1,582,B143,0.00713992428176,0.0153864818167,0.0255092322287,0.018445327329
1,583,B143,0.00714305308001,0.0227337311382,0.0402726660281,0.0203363160917
1,584,B143,0.00797863739288,0.0434123827412,0.0255092322287,0.018436152427
1,585,B143,0.178459082001,0.0152460004928,0.0255092322287,0.0347058080272
1,586,B143,0.00936816434439,0.147502365172,0.0255092322287,0.0513198334953
1,587,B143,0.446348771028,0.0148157014253,0.0255092322287,0.132722912175
1,598,B146,0.00944248509749,0.0536634429116,0.0255092322287,0.0203371766737
1,599,B146,0.0135285451346,0.0403464514849,0.0255092322287,0.023724273409
1,600,B146,0.0352722929328,0.0414985590393,0.0255092322287,0.0297058344603
1,601,B146,0.0111383906933,0.0289428836042,0.0255092322287,0.0184375612333
2,1,B001,0.0388274159573,0.0420217082401,0.0329908230428,0.0276783810092
2,2,B001,0.068438793048,0.331839846539,0.0329908230428,0.0276816643136
2,3,B001,0.0388274159573,0.214832537751,0.0329908230428,0.0276783810092
2,4,B001,0.0886172243845,0.303559784767,0.0329908230428,0.0276816643136
2,13,B004,0.0303666482289,0.0489237544004,0.0147720255003,0.0163725080656
2,14,B004,0.0666501969309,0.0489237544004,0.0147720255003,0.0163725080656
2,15,B004,0.112984974458,0.287733646933,0.0147720255003,0.0163720455264
2,16,B004,0.112984974458,0.334366933925,0.0147720255003,0.01716019062
2,21,B006,0.0303666482289,0.0491062000567,0.0225125320917,0.0221118277582
2,22,B006,0.0303666482289,0.0491062000567,0.0225125320917,0.0139442017659
2,23,B006,0.0303666482289,0.0490837456358,0.0277520517301,0.0211072823839
2,24,B006,0.0322121754441,0.0490838132741,0.0289339556832,0.0163740751272
2,25,B007,0.0327339914723,0.060888761158,0.018328250244,0.0207613084613
2,26,B007,0.071475881556,0.203159673986,0.018328250244,0.0207613084613
2,27,B007,0.0327339914723,0.0735790077795,0.018328250244,0.0207613084613
2,28,B007,0.0591254697626,0.404447118708,0.018328250244,0.0680546830854
2,29,B007,0.166371119684,0.327240838969,0.018328250244,0.0935073596297
2,30,B007,0.09527028967,0.184003493473,0.018328250244,0.0207613084613
2,31,B008,0.0368989318891,0.0864100885482,0.0225125320917,0.0163748427825
2,32,B008,0.02638291137,0.099111509951,0.0277520517301,0.0139408643707
2,33,B008,0.0263178888077,0.0488903962271,0.0147720255003,0.0139442017659
2,34,B008,0.02638291137,0.0491031358785,0.0147720255003,0.0139442017659
2,44,B011,0.0404250495904,0.076589263286,0.0147720255003,0.0139442017659
2,45,B011,0.0303666482289,0.076589263286,0.0147720255003,0.0139442017659
2,46,B011,0.0303666482289,0.076589263286,0.0147720255003,0.0139442017659
2,47,B011,0.0263480943597,0.076589263286,0.0147720255003,0.0139442017659
2,48,B011,0.0263480943597,0.076589263286,0.0147720255003,0.0139442017659
2,49,B011,0.0322121754441,0.076589263286,0.0147720255003,0.0639664768335
2,50,B012,0.0327339914723,0.092849928456,0.018328250244,0.0207613084613
2,51,B012,0.106427154095,0.0463269791149,0.018328250244,0.0207613084613
2,52,B012,0.105979600141,0.0464351844324,0.018328250244,0.0207613084613
2,53,B012,0.0326970169955,0.337933617954,0.0300400975137,0.0207613084613
2,54,B013,0.0800510454684,0.0463384978506,0.0329908230428,0.0276816649762
2,55,B013,0.0327339914723,0.137838766175,0.0329908230428,0.0276816640658
2,56,B013,0.0327339914723,0.0421006952434,0.0329908230428,0.0276816640658
2,57,B013,0.043756357611,0.0487531959458,0.0329908230428,0.0276816640658
2,64,B015,0.0263480943597,0.049100310335,0.0147720255003,0.0639664768335
2,65,B015,0.0322121754441,0.0491072304247,0.0147720255003,0.0639942116673
2,66,B015,0.0322121754441,0.0491052561831,0.0147720255003,0.0247158637264
2,67,B015,0.0263795092186,0.049107173871,0.0147720255003,0.0163732579739
2,68,B016,0.065108811262,0.243268714175,0.0147720255003,0.0756950073537
2,69,B016,0.0353837303688,0.243268714175,0.0147720255003,0.0171574685324
2,70,B016,0.0263302416697,0.0489412453454,0.0147720255003,0.061172333845
2,71,B016,0.0788496764824,0.297913060429,0.0147720255003,0.0247167167463
2,72,B017,0.0744570596305,0.0616816968006,0.0147720255003,0.061172333845
2,73,B017,0.0978754346573,0.190135864922,0.0147720255003,0.0211036803094
2,74,B017,0.02638291137,0.0615764393137,0.0147720255003,0.0139442017659
2,91,B022,0.0263795092186,0.0491071485834,0.0147720255003,0.0163740751272
2,92,B022,0.0409792385611,0.0491052695407,0.0147720255003,0.0171587381305
2,93,B022,0.0263609361776,0.0491052520962,0.0147720255003,0.0163725080656
2,94,B022,0.0321095535807,0.168103869481,0.0147720255003,0.0163739831864
2,95,B023,0.0388274159573,0.0494860455722,0.0440166245133,0.0276809753271
2,96,B023,0.0751940836211,0.445022321398,0.0329908230428,0.027679069933
2,97,B023,0.0579291627495,0.356964637264,0.0329908230428,0.0276783810092
2,98,B023,0.0506581848567,0.0658363983192,0.0378698507793,0.0276809759896
2,99,B024,0.0470944012236,0.370470436227,0.018328250244,0.0207613084613
2,100,B024,0.0539932687563,0.344813554874,0.018328250244,0.0280376370664
2,101,B024,0.0660012634841,0.0930025582754,0.018328250244,0.0207613084613
2,102,B024,0.0381717778976,0.0459458289343,0.018328250244,0.0207613084613
2,103,B025,0.042771060491,0.197182421349,0.0329908230428,0.0276783810092
2,104,B025,0.0326962689348,0.0701083943957,0.0329908230428,0.0276816640658
2,105,B025,0.0327207969627,0.046524204885,0.0440166245133,0.0276816640658
2,106,B025,0.0327339914723,0.0457528112888,0.0329908230428,0.0276816640658
2,107,B026,0.0327339914723,0.174112183288,0.0329908230428,0.0276816640658
2,108,B026,0.0368163805594,0.0450234282083,0.0329908230428,0.0276816640658
2,109,B026,0.0463362954172,0.177943246102,0.0329908230428,0.0276816640658
2,110,B026,0.0327339914723,0.0419116344087,0.0329908230428,0.0276816640658
2,115,B028,0.0650810259826,0.37304852409,0.0329908230428,0.0675822739497
2,116,B028,0.091175196817,0.396776592256,0.0329908230428,0.0276711341142
2,117,B028,0.0327207969627,0.0531148206413,0.0329908230428,0.027679069933
2,118,B028,0.0388253292527,0.0464936542286,0.0440166245133,0.0276783810092
2,123,B030,0.0427593229079,0.0746720238374,0.0329908230428,0.0276816640658
2,124,B030,0.0327207969627,0.045029526241,0.0440166245133,0.0276816640658
2,125,B030,0.0388274159573,0.048532356509,0.0329908230428,0.0276783810092
2,126,B030,0.0609159178325,0.0487609411468,0.0378698507793,0.0276816640658
2,127,B030,0.042771060491,0.0487454075873,0.0440166245133,0.0276809753271
2,128,B030,0.0506786128471,0.0487609411468,0.0378698507793,0.0276816640658
2,129,B031,0.0327339914723,0.145001168287,0.018328250244,0.0207613084613
2,130,B031,0.0327150462823,0.0928996644948,0.018328250244,0.0207613084613
2,131,B031,0.0327265955569,0.293960358751,0.0300400975137,0.0207613084613
2,132,B031,0.0470874967525,0.145408961559,0.0300400975137,0.0207613084613
2,133,B032,0.0327339914723,0.046142805768,0.018328250244,0.0207613084613
2,134,B032,0.0531442247519,0.0736749316602,0.018328250244,0.0207613084613
2,135,B032,0.0327173214346,0.0653359789476,0.018328250244,0.0207613084613
2,136,B032,0.0327339914723,0.0595035482545,0.018328250244,0.0207613084613
2,137,B032,0.0327339914723,0.046142805768,0.018328250244,0.0207613084613
2,138,B032,0.032723441115,0.316868899334,0.018328250244,0.0207613084613
2,151,B036,0.0788371778763,0.310193710071,0.0147720255003,0.0163744035525
2,152,B036,0.0540390998958,0.201803146959,0.0147720255003,0.0163680457438
2,153,B036,0.0540390998958,0.281325375468,0.0147720255003,0.0139439165853
2,154,B036,0.0354143076219,0.239645478607,0.0147720255003,0.0139431827915
2,162,B038,0.0354143076219,0.414748971498,0.0147720255003,0.0163737854943
2,163,B038,0.0354143076219,0.281080859769,0.0147720255003,0.0139408643707
2,164,B038,0.0558220439271,0.199234454423,0.0147720255003,0.0163722431979
2,165,B038,0.065108811262,0.445071825076,0.0147720255003,0.0757057579087
2,170,B040,0.0327339914723,0.060888761158,0.018328250244,0.0207613084613
2,171,B040,0.0327339914723,0.0696470576168,0.0300400975137,0.0207613084613
2,172,B040,0.161454025029,0.422204268387,0.018328250244,0.0207613084613
2,173,B040,0.135668053985,0.403256438182,0.018328250244,0.0207613084613
2,174,B041,0.0327339914723,0.0465174599252,0.0329908230428,0.0276816640658
2,175,B041,0.0327339914723,0.0420968270822,0.0329908230428,0.0276816640658
2,176,B041,0.0327053385535,0.0465169948257,0.0329908230428,0.0276783810092
2,177,B041,0.0327339914723,0.0465410717322,0.0329908230428,0.0276816640658
2,178,B042,0.02638291137,0.0489313037636,0.0147720255003,0.0139442017659
2,179,B042,0.0263413775424,0.0488835029132,0.0147720255003,0.0139357268888
2,180,B042,0.0263413775424,0.0488835029132,0.0147720255003,0.0139357268888
2,181,B042,0.02638291137,0.0489313037636,0.0147720255003,0.0139442017659
2,182,B042,0.0386514817899,0.0488903962271,0.0147720255003,0.0139442017659
2,187,B044,0.02638291137,0.0491071508022,0.0147720255003,0.0139442017659
2,188,B044,0.02638291137,0.0491071463156,0.0147720255003,0.0139442017659
2,189,B044,0.0263480943597,0.0491003085161,0.0147720255003,0.061172333845
2,190,B044,0.0322121754441,0.0491071675162,0.0147720255003,0.0163734556598
2,191,B045,0.0762490871285,0.106157645666,0.0147720255003,0.0139416974519
2,192,B045,0.02638291137,0.0770466874279,0.0147720255003,0.0139442017659
2,193,B045,0.0550288268919,0.161579374337,0.0147720255003,0.0139437104028
2,194,B045,0.0263413775424,0.0769841774869,0.0147720255003,0.0139357268888
2,195,B045,0.0491239550424,0.0770466874279,0.0147720255003,0.0139357268888
2,196,B045,0.0263413775424,0.0769841774869,0.0147720255003,0.0139357268888
2,201,B047,0.0327339914723,0.0735739997383,0.018328250244,0.0207613084613
2,202,B047,0.032687750972,0.0653601144992,0.0300400975137,0.0207613084613
2,203,B047,0.0547111501878,0.0807020595338,0.018328250244,0.0207613084613
2,204,B047,0.0327339914723,0.0735790077795,0.018328250244,0.0207613084613
2,205,B048,0.0404520619386,0.0607892883603,0.0147720255003,0.0139442017659
2,206,B048,0.0322029071342,0.0608395150728,0.0147720255003,0.0163727057426
2,207,B048,0.0410832082951,0.102534393027,0.0147720255003,0.061172333845
2,208,B048,0.02638291137,0.0607892883603,0.0147720255003,0.0139442017659
2,209,B049,0.0537184378534,0.167438979221,0.0329908230428,0.0390132734757
2,210,B049,0.0327339914723,0.0525567664391,0.0329908230428,0.0276816640658
2,211,B049,0.0394628881508,0.0456871093712,0.0378698507793,0.0276809759896
2,212,B049,0.0327339914723,0.0465384614011,0.0329908230428,0.0276816640658
2,213,B049,0.0327339914723,0.0420775229422,0.0329908230428,0.0276816640658
2,218,B051,0.0321095535807,0.090515745108,0.0147720255003,0.0139437104028
2,219,B051,0.0320817348005,0.132861998376,0.0147720255003,0.0139415980441
2,220,B051,0.02638291137,0.084521367644,0.0147720255003,0.0139416974519
2,221,B051,0.02638291137,0.0491071500711,0.0147720255003,0.0139442017659
2,222,B051,0.0491239550424,0.19900758684,0.0147720255003,0.0166541171305
2,223,B051,0.02638291137,0.14055895205,0.0147720255003,0.0139408643707
2,230,B053,0.0327339914723,0.0462586445707,0.018328250244,0.0207613084613
2,231,B053,0.0327339914723,0.092849928456,0.018328250244,0.0207613084613
2,232,B053,0.0327339914723,0.0462537610812,0.0300400975137,0.0207613084613
2,233,B053,0.0327339914723,0.0464640096668,0.018328250244,0.0207613084613
2,234,B054,0.0263795092186,0.0489236437672,0.0147720255003,0.0139442017659
2,235,B054,0.0263178888077,0.0489236437672,0.0147720255003,0.0139442017659
2,236,B054,0.0550288268919,0.129385178016,0.0147720255003,0.0166541171305
2,237,B054,0.0666501969309,0.445071825076,0.0147720255003,0.0139437104028
2,238,B054,0.0391254382088,0.240239431178,0.0147720255003,0.0139439165853
2,239,B055,0.0327339914723,0.151895176687,0.0329908230428,0.0276816640658
2,240,B055,0.0327339914723,0.151895176687,0.0329908230428,0.0276816640658
2,241,B056,0.0327339914723,0.046501574532,0.018328250244,0.0207613084613
2,242,B056,0.0327339914723,0.0464668580758,0.018328250244,0.0207613084613
2,243,B056,0.0327339914723,0.0464794507321,0.018328250244,0.0207613084613
2,244,B056,0.0327339914723,0.0462080639424,0.018328250244,0.0207613084613
2,245,B057,0.0263609361776,0.0489313037636,0.0225125320917,0.0163720863262
2,246,B057,0.0991544981115,0.166801760603,0.0225125320917,0.0163084549494
2,247,B057,0.02638291137,0.0945216681762,0.0225125320917,0.0163084549494
2,248,B057,0.0263178888077,0.0489229189756,0.0225125320917,0.0139442017659
2,249,B057,0.02638291137,0.0488903962271,0.0225125320917,0.0139442017659
2,250,B058,0.041335057959,0.243725251629,0.018328250244,0.0207613084613
2,251,B058,0.0327010170124,0.347953511193,0.018328250244,0.0207613084613
2,252,B058,0.0327339914723,0.0612708002648,0.018328250244,0.0207613084613
2,253,B058,0.0327339914723,0.0464917254157,0.018328250244,0.0207613084613
2,254,B059,0.0327339914723,0.0417774020649,0.0329908230428,0.0276816640658
2,255,B059,0.0327339914723,0.0420466960263,0.0329908230428,0.0276816640658
2,256,B059,0.0327339914723,0.0771570462341,0.0329908230428,0.0276816640658
2,261,B061,0.0429545806725,0.208105668444,0.018328250244,0.0207613084613
2,262,B061,0.0869180687275,0.046439620191,0.018328250244,0.0207613084613
2,263,B061,0.077359016559,0.0464315942258,0.018328250244,0.0207613084613
2,264,B061,0.0327339914723,0.0499370828053,0.018328250244,0.0207613084613
2,271,B063,0.0429609064527,0.153442181579,0.018328250244,0.0207613084613
2,272,B063,0.0381717778976,0.0464794507321,0.018328250244,0.0207613084613
2,273,B063,0.0385573653116,0.0499047446933,0.018328250244,0.0207613084613
2,274,B063,0.0327339914723,0.0464937274366,0.018328250244,0.0207613084613
2,275,B064,0.0989600388277,0.094455825251,0.018328250244,0.0207613084613
2,276,B064,0.110496227716,0.0570132083733,0.018328250244,0.0207613084613
2,277,B064,0.0327339914723,0.0570072573952,0.0300400975137,0.0207613084613
2,278,B064,0.0593508836667,0.362921802003,0.018328250244,0.0207613084613
2,283,B066,0.0800510454684,0.0411468032983,0.0378698507793,0.0675822739497
2,284,B066,0.0327339914723,0.0487884250196,0.042597162062,0.0276816640658
2,285,B066,0.0729095475606,0.0420691636408,0.0378698507793,0.0715152473377
2,286,B066,0.0327339914723,0.0420775229422,0.0329908230428,0.0276816640658
2,287,B066,0.0327339914723,0.0421006632057,0.0329908230428,0.0276816640658
2,288,B066,0.0599326185488,0.0420001644798,0.0378698507793,0.0276816640658
2,289,B066,0.0327339914723,0.0420001644798,0.042597162062,0.0276816640658
2,290,B066,0.0327339914723,0.0420775229422,0.0329908230428,0.0276816640658
2,291,B066,0.0327339914723,0.0421006063193,0.0329908230428,0.0276816640658
2,299,B069,0.0522107466421,0.0480420774304,0.0329908230428,0.0276816640658
2,300,B069,0.0800510454684,0.358560097942,0.0329908230428,0.0675822739497
2,301,B069,0.0521865923081,0.359156433569,0.0329908230428,0.0675822739497
2,302,B069,0.0654292673294,0.444029894164,0.0329908230428,0.0937232060829
2,303,B070,0.0990583333355,0.445071825076,0.0147720255003,0.019414575312
2,304,B070,0.116662500942,0.353824736542,0.0147720255003,0.0724281881908
2,305,B070,0.0263609361776,0.0958334289976,0.0147720255003,0.0139442017659
2,306,B070,0.0596823750623,0.0958205837516,0.0147720255003,0.0139357268888
2,311,B072,0.0327134925084,0.0465338865837,0.0378698507793,0.0276816649762
2,312,B072,0.0327225667431,0.0465083694968,0.0378698507793,0.0276816649762
2,313,B072,0.0387581612625,0.24705557519,0.0329908230428,0.027679069933
2,314,B072,0.0522107466421,0.082144283807,0.0329908230428,0.0491189784918
2,315,B073,0.0654292673294,0.433390250375,0.0329908230428,0.0937232060829
2,316,B073,0.0327339914723,0.0517132464219,0.0329908230428,0.0276816640658
2,317,B073,0.0832571993943,0.0517132464219,0.0378698507793,0.0276816640658
2,318,B073,0.0876379552003,0.383333007181,0.0329908230428,0.0714783171282
2,319,B074,0.0599326185488,0.0461813385555,0.0378698507793,0.0276809759896
2,320,B074,0.0326466326384,0.3610733067,0.0329908230428,0.0276783810092
2,321,B074,0.042771060491,0.0420198755234,0.0440166245133,0.027679069933
2,322,B074,0.0474381340799,0.0563054641141,0.0329908230428,0.0276783810092
2,323,B074,0.0327339914723,0.0525054147962,0.0329908230428,0.0276816640658
2,324,B075,0.0327339914723,0.046282431994,0.018328250244,0.0207613084613
2,325,B075,0.0327339914723,0.0464937301973,0.018328250244,0.0207613084613
2,326,B075,0.0368404755123,0.247013768712,0.018328250244,0.0207613084613
2,327,B075,0.0552276986664,0.428786674437,0.0300400975137,0.0680546830854
2,328,B076,0.0385503074191,0.0464620266194,0.018328250244,0.0207613084613
2,329,B076,0.0327339914723,0.0465072232945,0.018328250244,0.0207613084613
2,330,B076,0.0327339914723,0.0465077372779,0.0300400975137,0.0207613084613
2,331,B076,0.0327339914723,0.0464866892655,0.018328250244,0.0207613084613
2,332,B077,0.0327339914723,0.074420986018,0.018328250244,0.0207613084613
2,333,B077,0.0475570368351,0.31852518289,0.018328250244,0.0207613084613
2,334,B077,0.0385503074191,0.233862012212,0.018328250244,0.0207613084613
2,335,B077,0.138150146829,0.092762152812,0.018328250244,0.0207613084613
2,336,B077,0.059399076355,0.046502370075,0.018328250244,0.0207613084613
2,337,B078,0.0327339914723,0.0420218171625,0.0329908230428,0.0276816640658
2,338,B078,0.0327339914723,0.070922391337,0.0329908230428,0.0276816640658
2,339,B078,0.0327339914723,0.0464579198091,0.0329908230428,0.0276816640658
2,340,B078,0.0617519533638,0.0457590864174,0.0440166245133,0.0276816643136
2,341,B079,0.110359353766,0.315405210917,0.0147720255003,0.0163679293228
2,342,B079,0.0263480943597,0.0491053305787,0.0147720255003,0.0139442017659
2,343,B079,0.0550288268919,0.0491052505985,0.0147720255003,0.0139442017659
2,344,B079,0.02638291137,0.151923184209,0.0147720255003,0.0139439165853
2,345,B079,0.0263430750218,0.0491071493044,0.0147720255003,0.0139442017659
2,350,B081,0.0327339914723,0.0420671673274,0.0329908230428,0.0276816640658
2,351,B081,0.0327339914723,0.0420671673274,0.0329908230428,0.0276816640658
2,352,B081,0.0327339914723,0.0419985121766,0.0329908230428,0.0276816640658
2,353,B081,0.0506255193782,0.322061047675,0.0329908230428,0.0992152319788
2,354,B081,0.0327339914723,0.0524445251129,0.0329908230428,0.0276816640658
2,355,B082,0.0327339914723,0.0420486483628,0.0329908230428,0.0276816640658
2,356,B082,0.0327339914723,0.0513399803199,0.0329908230428,0.0276816640658
2,357,B082,0.066381454346,0.0551663500963,0.0440166245133,0.0276816640658
2,358,B082,0.0522522048961,0.100822082689,0.0440166245133,0.0391189163368
2,359,B083,0.0433926881378,0.189660320101,0.018328250244,0.0207613084613
2,360,B083,0.0327339914723,0.0462586445707,0.018328250244,0.0207613084613
2,361,B083,0.0433863016621,0.0464401334637,0.018328250244,0.0207613084613
2,362,B083,0.0473041054343,0.21730187025,0.018328250244,0.0207465033135
2,363,B084,0.065108811262,0.281325375468,0.0147720255003,0.0756950073537
2,364,B084,0.0263480943597,0.0489313037636,0.0147720255003,0.0139357268888
2,365,B084,0.0263413775424,0.0489313037636,0.0147720255003,0.0139442017659
2,366,B084,0.02638291137,0.0488903962271,0.0147720255003,0.0139442017659
2,384,B089,0.0886172243845,0.306714520755,0.0329908230428,0.0276816649762
2,385,B089,0.0394814101961,0.0530112990425,0.0378698507793,0.0276809753271
2,386,B089,0.0388274159573,0.0420365972152,0.0378698507793,0.0276816643136
2,387,B089,0.0388253292527,0.0420366626027,0.0329908230428,0.0276816640658
2,388,B090,0.0522107466421,0.0446062554115,0.0329908230428,0.0491189784918
2,389,B090,0.0388274159573,0.0474021763252,0.0329908230428,0.0276783810092
2,390,B090,0.0394835307139,0.0412996987383,0.0378698507793,0.0276816640658
2,391,B090,0.0488009751205,0.181884294344,0.0329908230428,0.0276816640658
2,392,B091,0.048643404649,0.152682074004,0.018328250244,0.0207613084613
2,398,B093,0.02638291137,0.0491071575105,0.0147720255003,0.0139442017659
2,399,B093,0.0596823750623,0.049098407027,0.0147720255003,0.0139357268888
2,400,B093,0.116662500942,0.206553624201,0.0277520517301,0.0166506793575
2,401,B093,0.0320817348005,0.188321935333,0.0289339556832,0.0139387122575
2,406,B095,0.0327339914723,0.153844526183,0.018328250244,0.0207613084613
2,407,B095,0.0327339914723,0.104515749983,0.018328250244,0.0207613084613
2,408,B095,0.0327339914723,0.0459458289343,0.018328250244,0.0207613084613
2,409,B095,0.0327339914723,0.0498211435617,0.018328250244,0.0207613084613
2,410,B096,0.0322121754441,0.0490760112965,0.0147720255003,0.0139357268888
2,411,B096,0.0263795092186,0.0491062741553,0.0147720255003,0.0163740751272
2,412,B096,0.02638291137,0.049106275692,0.0147720255003,0.0139442017659
2,413,B097,0.052781835862,0.0504809876767,0.0378698507793,0.0276809753271
2,414,B097,0.0327225667431,0.0800456291552,0.0440166245133,0.0276816640658
2,415,B097,0.0326638309478,0.340205592177,0.0329908230428,0.0276816649762
2,416,B097,0.0627564545606,0.367453910422,0.0329908230428,0.0939603316175
2,417,B098,0.0552841874116,0.220725970477,0.018328250244,0.0680546830854
2,418,B098,0.0327339914723,0.0684629611032,0.018328250244,0.0207613084613
2,419,B098,0.0327243197814,0.145144295266,0.018328250244,0.0207613084613
2,420,B098,0.0327327169133,0.0653872050115,0.018328250244,0.0207613084613
2,421,B099,0.0381661291708,0.304558687477,0.018328250244,0.0207613084613
2,422,B099,0.0327339914723,0.0464917254157,0.018328250244,0.0207613084613
2,423,B099,0.0327243197814,0.162461640635,0.018328250244,0.0207613084613
2,424,B099,0.0327181999423,0.299784682882,0.018328250244,0.0207613084613
2,425,B100,0.0558220439271,0.0491061978379,0.0147720255003,0.0211072823839
2,426,B100,0.0558220439271,0.116739384628,0.0147720255003,0.0171562396628
2,427,B100,0.0558220439271,0.102258166668,0.0147720255003,0.016374601252
2,428,B100,0.0788496764824,0.152800197684,0.0147720255003,0.0171592905163
2,429,B101,0.0470944012236,0.145103196386,0.018328250244,0.0207613084613
2,430,B101,0.0381661291708,0.136031717984,0.018328250244,0.0238675456817
2,431,B101,0.0531519677882,0.33513777543,0.018328250244,0.0207613084613
2,432,B101,0.0327265955569,0.223256820411,0.018328250244,0.0207613084613
2,437,B103,0.0327339914723,0.0465064276725,0.018328250244,0.0207613084613
2,438,B103,0.122893768873,0.223788775551,0.018328250244,0.0680546830854
2,439,B103,0.0327339914723,0.056480343053,0.018328250244,0.0207613084613
2,440,B103,0.0327339914723,0.046499636892,0.018328250244,0.0207613084613
2,441,B103,0.0742175745689,0.17123012517,0.018328250244,0.0207613084613
2,442,B103,0.0598614226029,0.341902672911,0.018328250244,0.0207613084613
2,443,B103,0.0413245482956,0.362073815354,0.018328250244,0.0207613084613
2,444,B104,0.0593672557946,0.309011889588,0.018328250244,0.0935073596297
2,445,B104,0.0327339914723,0.192015603453,0.018328250244,0.0207613084613
2,446,B105,0.02638291137,0.0888786996767,0.0225125320917,0.0139442017659
2,447,B105,0.02638291137,0.3637936486,0.0225125320917,0.0139437104028
2,448,B105,0.02638291137,0.3637936486,0.0225125320917,0.0139437104028
2,449,B105,0.02638291137,0.0998537896365,0.0225125320917,0.0139437104028
2,450,B105,0.02638291137,0.379223781203,0.0147720255003,0.0139439165853
2,451,B106,0.0327339914723,0.0465001060966,0.0300400975137,0.0207613084613
2,452,B106,0.0327339914723,0.0465069416476,0.0300400975137,0.0207613084613
2,453,B106,0.0431272628746,0.175736900519,0.018328250244,0.0207465033135
2,459,B108,0.0327339914723,0.0595283659389,0.018328250244,0.0207613084613
2,460,B108,0.0327339914723,0.0595751302878,0.018328250244,0.0207613084613
2,461,B108,0.0327339914723,0.0595283659389,0.018328250244,0.0207613084613
2,462,B109,0.0327339914723,0.0420581175744,0.0329908230428,0.0276816640658
2,463,B109,0.0327339914723,0.0461390250442,0.0329908230428,0.0276816640658
2,464,B109,0.0327339914723,0.0682066524618,0.0329908230428,0.0276816640658
2,465,B109,0.0327339914723,0.0567293314601,0.0329908230428,0.0276816640658
2,466,B110,0.0327339914723,0.0490931462682,0.018328250244,0.0207613084613
2,472,B113,0.0322121754441,0.0616902777965,0.0147720255003,0.0247158637264
2,473,B113,0.0322121754441,0.0616204004811,0.0147720255003,0.061172333845
2,474,B113,0.0322121754441,0.0616712688033,0.0147720255003,0.0139357268888
2,475,B113,0.0263480943597,0.0616393948251,0.0147720255003,0.0139442017659
2,476,B114,0.0522107466421,0.0476224114332,0.0378698507793,0.0276816640658
2,477,B114,0.0327339914723,0.0772607263767,0.0329908230428,0.0276816640658
2,478,B114,0.0327339914723,0.0418872204418,0.0329908230428,0.0276816640658
2,479,B114,0.0327339914723,0.0883264736089,0.0329908230428,0.0276816640658
2,484,B116,0.02638291137,0.049105294924,0.0147720255003,0.0139442017659
2,485,B116,0.02638291137,0.0491072670005,0.0147720255003,0.0139442017659
2,486,B116,0.02638291137,0.049105294924,0.0147720255003,0.0139442017659
2,487,B116,0.0651288018042,0.111837538596,0.0147720255003,0.0139416974519
2,497,B121,0.0653306881737,0.0420401707304,0.0378698507793,0.0675822739497
2,498,B121,0.036846090043,0.0420591014147,0.0329908230428,0.0276816640658
2,499,B122,0.0327339914723,0.0679685911836,0.0329908230428,0.0276816640658
2,500,B122,0.0327339914723,0.0418457612087,0.0329908230428,0.0276816640658
2,501,B123,0.0327339914723,0.0494826455586,0.018328250244,0.0207613084613
2,502,B123,0.0327339914723,0.0465113839265,0.0300400975137,0.0207613084613
