日期,时间段,电价（元/kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,净负荷（kWh）,计划购电量（kWh）,充电量（kWh）,放电量（kWh）,运行模式,弃光量（kWh）,未利用计划购电量（kWh）,紧急购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段末SOC（%）,时段购电费（元）,累计购电费（元）
2025-04-08,05:00-05:10,0.433300,607.248583,0.000000,607.248583,607.248583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,263.120811,2358670.821098
2025-04-08,05:10-05:20,0.443900,609.636317,0.516000,609.120317,609.120317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,270.388509,2358941.209606
2025-04-08,05:20-05:30,0.430100,587.986667,0.000000,587.986667,587.986667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,252.893065,2359194.102672
2025-04-08,05:30-05:40,0.371300,584.693967,0.000000,584.693967,1418.027300,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,10050.000000,10800.000000,90.000000,526.513536,2359720.616208
2025-04-08,05:40-05:50,0.570800,675.834483,15.971283,659.863200,659.863200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,376.649915,2360097.266123
2025-04-08,05:50-06:00,0.909900,798.796667,53.425000,745.371667,0.000000,0.000000,745.371667,0.000000,0.000000,0.000000,0.000000,10800.000000,9971.809259,83.098410,0.000000,2360097.266123
2025-04-08,06:00-06:10,0.936800,809.449367,90.003583,719.445783,0.000000,0.000000,719.445783,0.000000,0.000000,0.000000,0.000000,9971.809259,9172.425056,76.436875,0.000000,2360097.266123
2025-04-08,06:10-06:20,0.875800,817.666933,129.301217,688.365717,0.000000,0.000000,688.365717,0.000000,0.000000,0.000000,0.000000,9172.425056,8407.574259,70.063119,0.000000,2360097.266123
2025-04-08,06:20-06:30,0.875900,853.796667,171.618750,682.177917,0.000000,0.000000,682.177917,0.000000,0.000000,0.000000,0.000000,8407.574259,7649.598796,63.746657,0.000000,2360097.266123
2025-04-08,06:30-06:40,0.860100,833.098533,211.137917,621.960617,0.000000,0.000000,621.960617,0.000000,0.000000,0.000000,0.000000,7649.598796,6958.531444,57.987762,0.000000,2360097.266123
2025-04-08,06:40-06:50,0.844200,788.536500,255.756367,532.780133,0.000000,0.000000,532.780133,0.000000,0.000000,0.000000,0.000000,6958.531444,6366.553519,53.054613,0.000000,2360097.266123
2025-04-08,06:50-07:00,0.833400,772.605000,311.750000,460.855000,0.000000,0.000000,460.855000,0.000000,0.000000,0.000000,0.000000,6366.553519,5854.492407,48.787437,0.000000,2360097.266123
2025-04-08,07:00-07:10,0.809200,806.086250,375.891517,430.194733,0.000000,0.000000,430.194733,0.000000,0.000000,0.000000,0.000000,5854.492407,5376.498259,44.804152,0.000000,2360097.266123
2025-04-08,07:10-07:20,0.797200,830.566183,428.499017,402.067167,0.000000,0.000000,402.067167,0.000000,0.000000,0.000000,0.000000,5376.498259,4929.756963,41.081308,0.000000,2360097.266123
2025-04-08,07:20-07:30,0.764400,806.923333,467.056250,339.867083,0.000000,0.000000,339.867083,0.000000,0.000000,0.000000,0.000000,4929.756963,4552.126870,37.934391,0.000000,2360097.266123
2025-04-08,07:30-07:40,0.689900,767.487300,508.708083,258.779217,104.151250,0.000000,154.627967,0.000000,0.000000,0.000000,0.000000,4552.126870,4380.318019,36.502650,71.853947,2360169.120070
2025-04-08,07:40-07:50,0.860000,864.491467,563.623100,300.868367,0.000000,0.000000,300.868367,0.000000,0.000000,0.000000,0.000000,4380.318019,4046.019833,33.716832,0.000000,2360169.120070
2025-04-08,07:50-08:00,1.161700,1051.331667,623.381250,427.950417,0.000000,0.000000,427.950417,0.000000,0.000000,0.000000,0.000000,4046.019833,3570.519370,29.754328,0.000000,2360169.120070
2025-04-08,08:00-08:10,1.168300,1116.537983,668.169517,448.368467,0.000000,0.000000,448.368467,0.000000,0.000000,0.000000,0.000000,3570.519370,3072.332185,25.602768,0.000000,2360169.120070
2025-04-08,08:10-08:20,1.095600,1101.213283,699.167350,402.045933,0.000000,0.000000,402.045933,0.000000,0.000000,0.000000,0.000000,3072.332185,2625.614481,21.880121,0.000000,2360169.120070
2025-04-08,08:20-08:30,1.084900,1077.866667,725.693750,352.172917,0.000000,0.000000,352.172917,0.000000,0.000000,0.000000,0.000000,2625.614481,2234.311241,18.619260,0.000000,2360169.120070
2025-04-08,08:30-08:40,1.061000,1075.710817,761.335917,314.374900,0.000000,0.000000,314.374900,0.000000,0.000000,0.000000,0.000000,2234.311241,1885.005796,15.708382,0.000000,2360169.120070
2025-04-08,08:40-08:50,1.043000,1087.456117,824.760267,262.695850,0.000000,0.000000,262.695850,0.000000,0.000000,0.000000,0.000000,1885.005796,1593.121519,13.276013,0.000000,2360169.120070
2025-04-08,08:50-09:00,1.036000,1090.160000,909.525000,180.635000,0.000000,0.000000,180.635000,0.000000,0.000000,0.000000,0.000000,1593.121519,1392.415963,11.603466,0.000000,2360169.120070
2025-04-08,09:00-09:10,1.014700,1070.490850,985.463667,85.027183,0.000000,0.000000,85.027183,0.000000,0.000000,0.000000,0.000000,1392.415963,1297.941315,10.816178,0.000000,2360169.120070
2025-04-08,09:10-09:20,0.992200,1077.937750,1033.870950,44.066800,0.000000,0.000000,44.066800,0.000000,0.000000,0.000000,0.000000,1297.941315,1248.978204,10.408152,0.000000,2360169.120070
2025-04-08,09:20-09:30,0.970000,1104.108333,1061.181250,42.927083,0.000000,0.000000,42.927083,0.000000,0.000000,0.000000,0.000000,1248.978204,1201.281444,10.010679,0.000000,2360169.120070
2025-04-08,09:30-09:40,0.942200,1091.238417,1090.085117,1.153300,0.000000,0.000000,1.153300,0.000000,0.000000,0.000000,0.000000,1201.281444,1200.000000,10.000000,0.000000,2360169.120070
2025-04-08,09:40-09:50,0.956900,1076.672783,1121.067700,-44.394917,0.000000,44.394917,0.000000,1.000000,0.000000,0.000000,0.000000,1200.000000,1239.955425,10.332962,0.000000,2360169.120070
2025-04-08,09:50-10:00,0.997700,1075.611667,1164.975000,-89.363333,0.000000,89.363333,0.000000,1.000000,0.000000,0.000000,0.000000,1239.955425,1320.382425,11.003187,0.000000,2360169.120070
2025-04-08,10:00-10:10,0.991900,1066.961617,1227.714433,-160.752817,0.000000,160.752817,0.000000,1.000000,0.000000,0.000000,0.000000,1320.382425,1465.059960,12.208833,0.000000,2360169.120070
2025-04-08,10:10-10:20,0.958800,1069.704883,1235.913617,-166.208733,0.000000,166.208733,0.000000,1.000000,0.000000,0.000000,0.000000,1465.059960,1614.647820,13.455399,0.000000,2360169.120070
2025-04-08,10:20-10:30,0.954900,1075.251667,1211.987500,-136.735833,0.000000,136.735833,0.000000,1.000000,0.000000,0.000000,0.000000,1614.647820,1737.710070,14.480917,0.000000,2360169.120070
2025-04-08,10:30-10:40,0.983900,1055.236017,1256.773317,-201.537300,0.000000,201.537300,0.000000,1.000000,0.000000,0.000000,0.000000,1737.710070,1919.093640,15.992447,0.000000,2360169.120070
2025-04-08,10:40-10:50,0.799000,1052.077567,1323.469683,-271.392117,0.000000,271.392117,0.000000,1.000000,0.000000,0.000000,0.000000,1919.093640,2163.346545,18.027888,0.000000,2360169.120070
2025-04-08,10:50-11:00,0.502500,1068.803333,1368.312500,-299.509167,0.000000,299.509167,0.000000,1.000000,0.000000,0.000000,0.000000,2163.346545,2432.904795,20.274207,0.000000,2360169.120070
2025-04-08,11:00-11:10,0.466200,1064.993650,1396.269817,-331.276167,0.000000,331.276167,0.000000,1.000000,0.000000,0.000000,0.000000,2432.904795,2731.053345,22.758778,0.000000,2360169.120070
2025-04-08,11:10-11:20,0.500700,1055.757767,1440.249883,-384.492117,0.000000,384.492117,0.000000,1.000000,0.000000,0.000000,0.000000,2731.053345,3077.096250,25.642469,0.000000,2360169.120070
2025-04-08,11:20-11:30,0.482700,1054.436667,1491.662500,-437.225833,0.000000,437.225833,0.000000,1.000000,0.000000,0.000000,0.000000,3077.096250,3470.599500,28.921662,0.000000,2360169.120070
2025-04-08,11:30-11:40,0.478500,1050.559167,1503.382750,-452.823583,0.000000,452.823583,0.000000,1.000000,0.000000,0.000000,0.000000,3470.599500,3878.140725,32.317839,0.000000,2360169.120070
2025-04-08,11:40-11:50,0.466200,1007.292950,1468.685783,-461.392833,10.051517,471.444350,0.000000,1.000000,0.000000,0.000000,0.000000,3878.140725,4302.440640,35.853672,4.686017,2360173.806087
2025-04-08,11:50-12:00,0.443200,966.893333,1446.456250,-479.562917,353.770417,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,4302.440640,5052.440640,42.103672,156.791049,2360330.597136
2025-04-08,12:00-12:10,0.441100,1006.944283,1499.935650,-492.991367,340.341967,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5052.440640,5802.440640,48.353672,150.124841,2360480.721977
2025-04-08,12:10-12:20,0.455100,1011.121283,1498.071483,-486.950200,346.383133,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5802.440640,6552.440640,54.603672,157.638964,2360638.360941
2025-04-08,12:20-12:30,0.446300,967.778333,1447.300000,-479.521667,353.811667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,6552.440640,7302.440640,60.853672,157.906147,2360796.267088
2025-04-08,12:30-12:40,0.411300,984.424133,1477.416300,-492.992167,340.341167,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7302.440640,8052.440640,67.103672,139.982322,2360936.249410
2025-04-08,12:40-12:50,0.568200,1029.610817,1472.900533,-443.289717,0.000000,443.289717,0.000000,1.000000,0.000000,0.000000,0.000000,8052.440640,8451.401385,70.428345,0.000000,2360936.249410
2025-04-08,12:50-13:00,0.827900,1053.776667,1434.931250,-381.154583,0.000000,381.154583,0.000000,1.000000,0.000000,0.000000,0.000000,8451.401385,8794.440510,73.287004,0.000000,2360936.249410
2025-04-08,13:00-13:10,0.863600,1041.593233,1481.026433,-439.433200,0.000000,439.433200,0.000000,1.000000,0.000000,0.000000,0.000000,8794.440510,9189.930390,76.582753,0.000000,2360936.249410
2025-04-08,13:10-13:20,0.841600,1038.818317,1480.319883,-441.501567,0.000000,441.501567,0.000000,1.000000,0.000000,0.000000,0.000000,9189.930390,9587.281800,79.894015,0.000000,2360936.249410
2025-04-08,13:20-13:30,0.861800,1047.755000,1387.375000,-339.620000,0.000000,339.620000,0.000000,1.000000,0.000000,0.000000,0.000000,9587.281800,9892.939800,82.441165,0.000000,2360936.249410
2025-04-08,13:30-13:40,0.862300,1029.934367,1295.245017,-265.310650,0.000000,265.310650,0.000000,1.000000,0.000000,0.000000,0.000000,9892.939800,10131.719385,84.430995,0.000000,2360936.249410
2025-04-08,13:40-13:50,0.902600,1016.652267,1250.188100,-233.535833,0.000000,233.535833,0.000000,1.000000,0.000000,0.000000,0.000000,10131.719385,10341.901635,86.182514,0.000000,2360936.249410
2025-04-08,13:50-14:00,0.975400,1028.915000,1222.868750,-193.953750,0.000000,193.953750,0.000000,1.000000,0.000000,0.000000,0.000000,10341.901635,10516.460010,87.637167,0.000000,2360936.249410
2025-04-08,14:00-14:10,1.000200,1051.563500,1154.684367,-103.120867,0.000000,103.120867,0.000000,1.000000,0.000000,0.000000,0.000000,10516.460010,10609.268790,88.410573,0.000000,2360936.249410
2025-04-08,14:10-14:20,0.997800,1041.039583,1114.590583,-73.551000,0.000000,73.551000,0.000000,1.000000,0.000000,0.000000,0.000000,10609.268790,10675.464690,88.962206,0.000000,2360936.249410
2025-04-08,14:20-14:30,1.027100,1009.941667,1104.443750,-94.502083,0.000000,94.502083,0.000000,1.000000,0.000000,0.000000,0.000000,10675.464690,10760.516565,89.670971,0.000000,2360936.249410
2025-04-08,14:30-14:40,1.090600,1013.762200,1057.632683,-43.870483,0.000000,43.870483,0.000000,1.000000,0.000000,0.000000,0.000000,10760.516565,10800.000000,90.000000,0.000000,2360936.249410
2025-04-08,14:40-14:50,0.937600,1028.809650,1028.391200,0.418450,0.000000,0.000000,0.418450,0.000000,0.000000,0.000000,0.000000,10800.000000,10799.535056,89.996125,0.000000,2360936.249410
2025-04-08,14:50-15:00,0.669400,1034.055000,1011.793750,22.261250,22.261250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10799.535056,10799.535056,89.996125,14.901681,2360951.151091
2025-04-08,15:00-15:10,0.660000,1031.777933,940.456533,91.321400,91.838005,0.516605,0.000000,1.000000,0.000000,0.000000,0.000000,10799.535056,10800.000000,90.000000,60.613083,2361011.764174
2025-04-08,15:10-15:20,0.721700,1025.156033,857.320200,167.835833,167.835833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,121.127121,2361132.891295
2025-04-08,15:20-15:30,0.730800,1023.341667,795.087500,228.254167,228.254167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,166.808145,2361299.699440
2025-04-08,15:30-15:40,0.753400,1032.533533,744.410367,288.123167,288.123167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,217.071994,2361516.771434
2025-04-08,15:40-15:50,0.782300,1025.015683,684.278617,340.737067,340.737067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,266.558607,2361783.330041
2025-04-08,15:50-16:00,0.805500,1008.178333,620.506250,387.672083,387.672083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,312.269863,2362095.599904
2025-04-08,16:00-16:10,0.827100,1015.699417,578.470150,437.229267,437.229267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,361.632326,2362457.232230
2025-04-08,16:10-16:20,0.851900,1014.245083,544.721117,469.523967,469.523967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,399.987467,2362857.219698
2025-04-08,16:20-16:30,0.879100,1008.775000,499.775000,509.000000,509.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,447.461900,2363304.681598
2025-04-08,16:30-16:40,0.902400,1035.189933,434.349500,600.840433,600.840433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,542.198407,2363846.880005
2025-04-08,16:40-16:50,0.916300,1034.859117,363.751350,671.107767,671.107767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,614.936047,2364461.816051
2025-04-08,16:50-17:00,0.926400,1011.555000,303.843750,707.711250,707.711250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,655.623702,2365117.439753
2025-04-08,17:00-17:10,0.946200,1027.348333,260.019967,767.328367,767.328367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,726.046101,2365843.485854
2025-04-08,17:10-17:20,0.974200,1034.402467,218.576850,815.825617,815.825617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,794.777316,2366638.263170
2025-04-08,17:20-17:30,0.986200,1035.720000,174.650000,861.070000,861.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,849.187234,2367487.450404
2025-04-08,17:30-17:40,0.976000,1060.385050,134.464800,925.920250,925.920250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,903.698164,2368391.148568
2025-04-08,17:40-17:50,1.074200,937.330383,94.577783,842.752600,842.752600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,905.284843,2369296.433410
2025-04-08,17:50-18:00,1.231300,731.145000,53.068750,678.076250,678.076250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,834.915287,2370131.348697
2025-04-08,18:00-18:10,1.256100,699.624033,15.294133,684.329900,684.329900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,859.586787,2370990.935484
2025-04-08,18:10-18:20,1.244700,731.979117,0.000000,731.979117,731.979117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,911.094407,2371902.029891
2025-04-08,18:20-18:30,1.254500,732.523333,0.000000,732.523333,732.523333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,918.950522,2372820.980413
2025-04-08,18:30-18:40,1.252200,719.960600,0.470200,719.490400,719.490400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,900.945879,2373721.926292
2025-04-08,18:40-18:50,1.288100,726.700517,0.000000,726.700517,52.527917,0.000000,674.172600,0.000000,0.000000,0.000000,0.000000,10800.000000,10050.919333,83.757661,67.661209,2373789.587501
2025-04-08,18:50-19:00,1.346600,735.675000,0.000000,735.675000,0.000000,0.000000,735.675000,0.000000,0.000000,0.000000,0.000000,10050.919333,9233.502667,76.945856,0.000000,2373789.587501
2025-04-08,19:00-19:10,1.352300,705.515433,0.000000,705.515433,0.000000,0.000000,705.515433,0.000000,0.000000,0.000000,0.000000,9233.502667,8449.596630,70.413305,0.000000,2373789.587501
2025-04-08,19:10-19:20,1.344500,700.537233,0.000000,700.537233,0.000000,0.000000,700.537233,0.000000,0.000000,0.000000,0.000000,8449.596630,7671.221926,63.926849,0.000000,2373789.587501
2025-04-08,19:20-19:30,1.348300,723.826667,0.000000,723.826667,0.000000,0.000000,723.826667,0.000000,0.000000,0.000000,0.000000,7671.221926,6866.970074,57.224751,0.000000,2373789.587501
2025-04-08,19:30-19:40,1.349000,717.114217,0.000000,717.114217,0.000000,0.000000,717.114217,0.000000,0.000000,0.000000,0.000000,6866.970074,6070.176500,50.584804,0.000000,2373789.587501
2025-04-08,19:40-19:50,1.347300,726.182800,0.000000,726.182800,0.000000,0.000000,726.182800,0.000000,0.000000,0.000000,0.000000,6070.176500,5263.306722,43.860889,0.000000,2373789.587501
2025-04-08,19:50-20:00,1.348200,746.505000,0.000000,746.505000,0.000000,0.000000,746.505000,0.000000,0.000000,0.000000,0.000000,5263.306722,4433.856722,36.948806,0.000000,2373789.587501
2025-04-08,20:00-20:10,1.351300,724.744367,0.000000,724.744367,0.000000,0.000000,724.744367,0.000000,0.000000,0.000000,0.000000,4433.856722,3628.585204,30.238210,0.000000,2373789.587501
2025-04-08,20:10-20:20,1.340000,718.161417,0.000000,718.161417,0.000000,0.000000,718.161417,0.000000,0.000000,0.000000,0.000000,3628.585204,2830.628074,23.588567,0.000000,2373789.587501
2025-04-08,20:20-20:30,1.348900,736.578333,0.000000,736.578333,0.000000,0.000000,736.578333,0.000000,0.000000,0.000000,0.000000,2830.628074,2012.207704,16.768398,0.000000,2373789.587501
2025-04-08,20:30-20:40,1.395200,730.986933,0.000000,730.986933,0.000000,0.000000,730.986933,0.000000,0.000000,0.000000,0.000000,2012.207704,1200.000000,10.000000,0.000000,2373789.587501
2025-04-08,20:40-20:50,1.222600,720.195600,0.000000,720.195600,720.195600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,880.511141,2374670.098642
2025-04-08,20:50-21:00,0.933200,726.926667,0.000000,726.926667,726.926667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,678.367965,2375348.466607
2025-04-08,21:00-21:10,0.906800,749.987000,0.000000,749.987000,749.987000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,680.088212,2376028.554819
2025-04-08,21:10-21:20,0.937100,750.468333,0.000000,750.468333,750.468333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,703.263875,2376731.818694
2025-04-08,21:20-21:30,0.937100,735.865000,0.000000,735.865000,735.865000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,689.579091,2377421.397785
2025-04-08,21:30-21:40,0.987100,735.002817,0.000000,735.002817,735.002817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,725.521280,2378146.919066
2025-04-08,21:40-21:50,0.776400,647.597200,0.000000,647.597200,647.597200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,502.794466,2378649.713532
2025-04-08,21:50-22:00,0.420900,528.833333,0.000000,528.833333,1362.166667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,1200.000000,1950.000000,16.250000,573.335950,2379223.049482
2025-04-08,22:00-22:10,0.385900,547.078317,0.000000,547.078317,1380.411650,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,1950.000000,2700.000000,22.500000,532.700856,2379755.750337
2025-04-08,22:10-22:20,0.436800,576.229000,0.000000,576.229000,576.229000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2700.000000,2700.000000,22.500000,251.696827,2380007.447165
2025-04-08,22:20-22:30,0.419800,556.443333,0.000000,556.443333,1389.776667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,2700.000000,3450.000000,28.750000,583.428245,2380590.875409
2025-04-08,22:30-22:40,0.418600,553.652617,0.000000,553.652617,1386.985950,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,3450.000000,4200.000000,35.000000,580.592319,2381171.467728
2025-04-08,22:40-22:50,0.424100,569.024150,0.000000,569.024150,569.024150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4200.000000,4200.000000,35.000000,241.323142,2381412.790870
2025-04-08,22:50-23:00,0.423700,584.536667,0.000000,584.536667,1417.870000,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,4200.000000,4950.000000,41.250000,600.751519,2382013.542389
2025-04-08,23:00-23:10,0.424800,585.459867,0.000000,585.459867,585.459867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4950.000000,4950.000000,41.250000,248.703351,2382262.245740
2025-04-08,23:10-23:20,0.424000,575.919317,0.000000,575.919317,742.585983,166.666667,0.000000,1.000000,0.000000,0.000000,0.000000,4950.000000,5100.000000,42.500000,314.856457,2382577.102197
2025-04-08,23:20-23:30,0.422000,563.425000,0.000000,563.425000,1396.758333,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5100.000000,5850.000000,48.750000,589.432017,2383166.534214
2025-04-08,23:30-23:40,0.424000,556.391600,0.000000,556.391600,1389.724933,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5850.000000,6600.000000,55.000000,589.243372,2383755.777586
2025-04-08,23:40-23:50,0.427100,570.658017,0.000000,570.658017,570.658017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6600.000000,6600.000000,55.000000,243.728039,2383999.505624
2025-04-08,23:50-24:00,0.427600,588.081667,0.000000,588.081667,588.081667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6600.000000,6600.000000,55.000000,251.463721,2384250.969345
2025-04-09,00:00-00:10,0.424800,574.703683,0.000000,574.703683,1408.037017,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,6600.000000,7350.000000,61.250000,598.134125,2384849.103470
2025-04-09,00:10-00:20,0.424500,573.997533,0.000000,573.997533,1407.330867,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7350.000000,8100.000000,67.500000,597.411953,2385446.515423
2025-04-09,00:20-00:30,0.426900,587.503333,0.000000,587.503333,1420.836667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,8100.000000,8850.000000,73.750000,606.555173,2386053.070596
2025-04-09,00:30-00:40,0.427200,572.788633,0.000000,572.788633,1072.788633,500.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8850.000000,9300.000000,77.500000,458.295304,2386511.365900
2025-04-09,00:40-00:50,0.427100,557.006500,0.000000,557.006500,1390.339833,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,9300.000000,10050.000000,83.750000,593.814143,2387105.180043
2025-04-09,00:50-01:00,0.428500,556.593333,0.000000,556.593333,556.593333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,238.500243,2387343.680286
2025-04-09,01:00-01:10,0.431100,563.875633,0.000000,563.875633,563.875633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,243.086786,2387586.767072
2025-04-09,01:10-01:20,0.430200,588.291233,0.000000,588.291233,588.291233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,253.082889,2387839.849960
2025-04-09,01:20-01:30,0.427900,607.198333,0.000000,607.198333,607.198333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,259.820167,2388099.670127
2025-04-09,01:30-01:40,0.431200,585.335850,0.000000,585.335850,585.335850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,252.396819,2388352.066945
2025-04-09,01:40-01:50,0.433300,580.125017,0.000000,580.125017,580.125017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,251.368170,2388603.435115
2025-04-09,01:50-02:00,0.431100,592.108333,0.000000,592.108333,592.108333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,255.257903,2388858.693018
2025-04-09,02:00-02:10,0.429300,567.760400,0.000000,567.760400,567.760400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,243.739540,2389102.432557
2025-04-09,02:10-02:20,0.432400,556.574817,0.000000,556.574817,556.574817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,240.662951,2389343.095508
2025-04-09,02:20-02:30,0.436700,577.391667,0.000000,577.391667,577.391667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,252.146941,2389595.242449
2025-04-09,02:30-02:40,0.434800,597.908433,0.000000,597.908433,597.908433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,259.970587,2389855.213036
2025-04-09,02:40-02:50,0.433500,610.406817,0.000000,610.406817,610.406817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,264.611355,2390119.824391
2025-04-09,02:50-03:00,0.435700,613.600000,0.000000,613.600000,613.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,267.345520,2390387.169911
2025-04-09,03:00-03:10,0.437400,607.186550,0.000000,607.186550,607.186550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,265.583397,2390652.753308
2025-04-09,03:10-03:20,0.437100,596.265167,0.000000,596.265167,596.265167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,260.627504,2390913.380812
2025-04-09,03:20-03:30,0.435600,589.158333,0.000000,589.158333,589.158333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,256.637370,2391170.018182
2025-04-09,03:30-03:40,0.435300,594.389067,0.000000,594.389067,594.389067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,258.737561,2391428.755743
2025-04-09,03:40-03:50,0.436000,613.189817,0.000000,613.189817,613.189817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,267.350760,2391696.106503
2025-04-09,03:50-04:00,0.437800,631.005000,0.000000,631.005000,631.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,276.253989,2391972.360492
